Fecha,Cod_Equipo,Horas_Trab,Horas_Parada,Ton_Producidas,Ton_Rechazo,Cap_Nominal_TMH,Fecha_Carga
04/09/2024,EQ-08 ,16.6,7.4,6338.2,113.7,400,2024-09-05 00:00:00
15/11/2024, EQ-02,24.0,0.0,9600.5,171.9,430,2024-11-16 00:00:00
28/03/2024,EQ-05,24.0,0.0,6406.6,69.4,300,2024-03-29 00:00:00
12/07/2024,EQ-10 ,22.3,1.7,10475.5,217.6,500,2024-07-13 00:00:00
08/06/2024,EQ-01,23.0,1.0,11246.6,79.2,520,2024-06-09 00:00:00
24/09/2024,EQ-03,24.0,0.0,8176.3,111.7,380,2024-09-25 00:00:00
05/05/2024,EQ09,22.3,1.7,5504.5,113.6,260,2024-05-06 00:00:00
26/08/2024,EQ10,24.0,0.0,9311.9,272.6,500,2024-08-27 00:00:00
24/02/2024, EQ-07,16.4,7.6,5230.4,161.0,350,2024-02-25 00:00:00
07/05/2024,EQ-08,24.0,0.0,9297.8,257.0,400,2024-05-08 00:00:00
22/04/2024,EQ01,24.0,0.0,12355.2,290.1,520,2024-04-23 00:00:00
27/09/2024, EQ-10,24.0,0.0,11099.3,209.9,500,2024-09-28 00:00:00
14/12/2024, EQ-04,11.0,,4425.2,105.9,460,2024-12-15 00:00:00
02/05/2024, EQ-06,24.0,0.0,6472.1,45.6,300,2024-05-03 00:00:00
09/07/2024,EQ-03,24.0,0.0,8646.3,147.6,380,2024-07-10 00:00:00
09/06/2024,eq-05,24.0,0.0,6199.7,83.5,300,2024-06-10 00:00:00
24/10/2024,EQ09,24.0,0.0,5724.1,76.8,260,2024-10-25 00:00:00
18/10/2024,EQ08,24.0,0.0,9059.5,102.1,400,2024-10-19 00:00:00
09/08/2024,EQ-04,22.9,1.1,9691.4,135.6,460,2024-08-10 00:00:00
18/07/2024,EQ05,24.0,0.0,6584.4,126.6,300,2024-07-19 00:00:00
24/03/2024,EQ-03 ,24.0,0.0,7450.6,197.9,380,2024-03-25 00:00:00
13/06/2024,EQ09,24.0,0.0,5652.8,108.4,260,2024-06-14 00:00:00
11/03/2024,eq-07,18.3,,5705.1,24.0,350,2024-03-12 00:00:00
10/01/2024,eq-05,23.5,0.5,6588.7,95.4,300,2024-01-11 00:00:00
05/11/2024,EQ-05,15.1,8.9,4484.7,108.6,300,2024-11-06 00:00:00
09/11/2024,EQ-02,24.0,0.0,9318.5,138.6,430,2024-11-10 00:00:00
25/09/2024,eq-09,24.0,0.0,5303.4,92.1,260,2024-09-26 00:00:00
27/12/2024,EQ03,24.0,0.0,8292.9,31.1,380,2024-12-28 00:00:00
21/03/2024,eq-01,24.0,0.0,11600.7,85.2,520,2024-03-22 00:00:00
30/04/2024, EQ-06,21.7,2.3,6258.3,242.6,300,2024-05-01 00:00:00
27/03/2024,eq-02,24.0,0.0,7686.1,93.7,430,2024-03-25 00:00:00
27/06/2024,EQ-09 ,24.0,0.0,5470.4,127.0,260,2024-06-28 00:00:00
15/12/2024,EQ-09,18.9,5.1,4476.6,45.9,260,2024-12-16 00:00:00
26/08/2024,EQ-08,17.9,6.1,6370.8,183.8,400,2024-08-27 00:00:00
21/05/2024, EQ-04,24.0,0.0,9724.2,285.4,460,2024-05-22 00:00:00
25/11/2024, EQ-01,24.0,0.0,10375.2,234.8,520,2024-11-26 00:00:00
30/08/2024,EQ-01 ,24.0,0.0,11062.5,,520,2024-08-31 00:00:00
22/05/2024,EQ-09 ,24.0,0.0,5352.8,54.7,260,2024-05-23 00:00:00
02/10/2024,EQ-02 ,23.5,,9404.2,147.3,430,2024-10-03 00:00:00
26/11/2024, EQ-02,22.1,1.9,8225.6,188.1,430,2024-11-27 00:00:00
02/03/2024, EQ-07,24.0,0.0,7802.2,178.6,350,2024-03-03 00:00:00
27/06/2024,eq-08,24.0,0.0,7796.5,284.7,400,2024-06-25 00:00:00
13/09/2024,EQ-08 ,24.0,0.0,8014.6,218.5,400,2024-09-14 00:00:00
22/01/2024,EQ03,24.0,0.0,7578.0,,380,2024-01-23 00:00:00
10/03/2024, EQ-02,24.0,0.0,9412.6,296.7,430,2024-03-11 00:00:00
09/04/2024,eq-05,24.0,0.0,6757.7,123.0,300,2024-04-10 00:00:00
14/04/2024,EQ-06 ,24.0,0.0,6915.7,99.9,300,2024-04-15 00:00:00
09/06/2024,EQ10,24.0,0.0,10397.8,232.9,500,2024-06-10 00:00:00
05/09/2024,eq-05,24.0,0.0,6107.0,100.0,300,2024-09-06 00:00:00
04/07/2024, EQ-02,24.0,0.0,9795.4,146.6,430,2024-07-05 00:00:00
15/07/2024,EQ-09 ,24.0,0.0,5484.5,184.4,260,2024-07-16 00:00:00
24/11/2024,eq-10,24.0,0.0,11113.8,275.4,500,2024-11-25 00:00:00
23/08/2024, EQ-02,24.0,0.0,9547.9,272.0,430,2024-08-24 00:00:00
14/05/2024,EQ06,24.0,0.0,6851.9,126.8,300,2024-05-15 00:00:00
08/10/2024,EQ03,24.0,0.0,8057.1,150.4,380,2024-10-09 00:00:00
28/05/2024, EQ-09,24.0,0.0,4976.4,124.5,260,2024-05-29 00:00:00
25/11/2024, EQ-04,4.0,20.0,1634.5,26.0,460,2024-11-26 00:00:00
01/07/2024,EQ-06 ,24.0,0.0,6956.0,192.3,300,2024-07-02 00:00:00
15/10/2024,EQ-04,24.0,0.0,9729.1,174.2,460,2024-10-16 00:00:00
16/07/2024,EQ04,24.0,0.0,9870.5,193.4,460,2024-07-17 00:00:00
10/04/2024,eq-02,24.0,0.0,10216.8,90.8,430,2024-04-11 00:00:00
05/02/2024,EQ-05,21.0,3.0,5184.6,,300,2024-02-06 00:00:00
14/10/2024,eq-09,24.0,0.0,5952.8,173.1,260,2024-10-15 00:00:00
24/07/2024,eq-03,24.0,0.0,7171.2,122.1,380,2024-07-24 00:00:00
04/10/2024,eq-01,24.0,0.0,11274.4,188.3,520,2024-10-05 00:00:00
03/12/2024, EQ-03,24.0,0.0,8317.3,142.8,380,2024-12-04 00:00:00
25/03/2024,eq-05,4.0,20.0,1097.7,8.7,300,2024-03-26 00:00:00
19/10/2024,eq-03,24.0,0.0,7919.6,118.4,380,2024-10-20 00:00:00
02/01/2024,EQ-05 ,24.0,0.0,6444.9,151.3,300,2024-01-03 00:00:00
27/07/2024,EQ-08 ,24.0,0.0,8313.5,164.8,400,2024-07-28 00:00:00
27/07/2024,EQ-03 ,24.0,0.0,8007.5,263.2,380,2024-07-28 00:00:00
29/09/2024,EQ-08,18.1,5.9,6952.1,177.0,400,2024-09-30 00:00:00
01/01/2024,EQ-10 ,24.0,0.0,10762.3,175.1,500,2024-01-02 00:00:00
03/01/2024,EQ-05 ,24.0,0.0,6326.7,52.7,300,2024-01-04 00:00:00
13/08/2024,EQ04,24.0,0.0,9030.5,186.2,460,2024-08-14 00:00:00
23/04/2024, EQ-08,22.3,1.7,7550.8,169.1,400,2024-04-24 00:00:00
28/10/2024,EQ04,24.0,0.0,9374.1,262.1,460,2024-10-29 00:00:00
17/06/2024,EQ09,24.0,0.0,5881.6,191.8,260,2024-06-18 00:00:00
17/12/2024,EQ04,24.0,0.0,9963.5,207.2,460,2024-12-18 00:00:00
23/06/2024,EQ03,24.0,0.0,8055.7,149.8,380,2024-06-24 00:00:00
25/02/2024,EQ-10 ,24.0,0.0,10330.2,155.1,500,2024-02-26 00:00:00
19/02/2024,EQ08,24.0,0.0,8484.0,258.8,400,2024-02-20 00:00:00
06/03/2024,EQ-06 ,24.0,0.0,6626.0,110.2,300,2024-03-07 00:00:00
23/01/2024,EQ-02,24.0,0.0,10187.7,266.4,430,2024-01-24 00:00:00
28/08/2024,EQ-06,24.0,0.0,6889.8,228.9,300,2024-08-29 00:00:00
13/01/2024,eq-09,24.0,0.0,5623.4,174.1,260,2024-01-14 00:00:00
08/12/2024,EQ06,24.0,0.0,6818.1,180.0,300,2024-12-09 00:00:00
07/02/2024,EQ09,16.2,7.8,4125.7,86.7,260,2024-02-08 00:00:00
16/09/2024, EQ-08,24.0,0.0,8596.1,263.8,400,2024-09-17 00:00:00
28/05/2024, EQ-03,24.0,0.0,8826.9,124.8,380,2024-05-29 00:00:00
08/05/2024, EQ-10,24.0,0.0,11356.0,233.4,500,2024-05-09 00:00:00
20/02/2024,EQ-01,24.0,0.0,11857.7,288.2,520,2024-02-21 00:00:00
27/02/2024,EQ-06 ,24.0,0.0,6256.8,177.7,300,2024-02-28 00:00:00
26/08/2024,EQ05,24.0,0.0,7002.5,133.0,300,2024-08-27 00:00:00
03/03/2024, EQ-10,24.0,0.0,9890.8,118.2,500,2024-03-04 00:00:00
13/05/2024,eq-01,24.0,0.0,10469.2,230.2,520,2024-05-14 00:00:00
08/01/2024,EQ-04,24.0,0.0,10148.7,197.6,460,2024-01-09 00:00:00
03/12/2024,EQ-02,17.4,6.6,7295.5,46.3,430,2024-12-04 00:00:00
26/04/2024,EQ-02,24.0,0.0,8585.7,307.3,430,2024-04-27 00:00:00
17/02/2024,EQ-04 ,24.0,0.0,10546.8,237.2,460,2024-02-18 00:00:00
27/07/2024, EQ-06,24.0,0.0,6546.4,107.0,300,2024-07-28 00:00:00
27/02/2024,EQ-10,24.0,0.0,9180.8,217.9,500,2024-02-26 00:00:00
07/03/2024,EQ-01,12.9,11.1,5939.2,113.9,520,2024-03-08 00:00:00
01/07/2024,EQ10,24.0,0.0,11440.5,150.7,500,2024-07-02 00:00:00
07/08/2024, EQ-08,24.0,0.0,8965.5,250.2,400,2024-08-08 00:00:00
27/04/2024, EQ-07,24.0,0.0,7345.7,172.0,350,2024-04-28 00:00:00
14/10/2024, EQ-08,15.5,8.5,5625.5,4.0,400,2024-10-15 00:00:00
02/01/2024, EQ-10,4.0,20.0,1715.8,24.7,500,2024-01-03 00:00:00
24/06/2024, EQ-03,24.0,0.0,7931.3,133.2,380,2024-06-25 00:00:00
01/02/2024,eq-01,18.6,5.4,9110.1,,520,2024-02-02 00:00:00
26/09/2024,EQ-07,21.9,2.1,7193.4,77.4,350,2024-09-27 00:00:00
02/01/2024,EQ-09 ,24.0,0.0,5435.2,59.7,260,2024-01-03 00:00:00
28/04/2024,EQ08,24.0,0.0,8160.6,197.3,400,2024-04-29 00:00:00
11/09/2024,EQ-10,22.9,1.1,10190.0,226.4,500,2024-09-12 00:00:00
11/01/2024,EQ01,24.0,0.0,10724.2,267.3,520,2024-01-12 00:00:00
05/03/2024,EQ-01 ,20.0,4.0,10178.1,235.0,520,2024-03-06 00:00:00
14/02/2024, EQ-03,24.0,0.0,8195.1,113.6,380,2024-02-15 00:00:00
18/03/2024,EQ-01 ,24.0,0.0,10251.0,199.5,520,2024-03-19 00:00:00
05/05/2024,EQ02,19.3,4.7,7664.3,194.3,430,2024-05-06 00:00:00
02/08/2024,eq-09,24.0,0.0,5236.5,107.6,260,2024-08-03 00:00:00
01/04/2024,EQ10,24.0,0.0,11266.6,275.9,500,2024-04-02 00:00:00
19/01/2024,EQ-08,24.0,0.0,8003.1,192.2,400,2024-01-20 00:00:00
10/10/2024,eq-06,24.0,0.0,6317.7,236.1,300,2024-10-11 00:00:00
05/06/2024, EQ-10,21.8,2.2,9931.5,154.7,500,2024-06-06 00:00:00
28/05/2024,EQ07,24.0,0.0,7871.7,90.6,350,2024-05-29 00:00:00
13/08/2024,EQ-02 ,24.0,0.0,9242.5,259.5,430,2024-08-14 00:00:00
10/09/2024,EQ-08,24.0,0.0,8882.1,213.3,400,2024-09-11 00:00:00
06/07/2024, EQ-04,24.0,0.0,9404.5,152.6,460,2024-07-07 00:00:00
01/08/2024,eq-09,24.0,0.0,4955.0,120.9,260,2024-08-02 00:00:00
24/12/2024, EQ-02,24.0,0.0,7966.7,130.9,430,2024-12-25 00:00:00
22/04/2024,EQ08,24.0,0.0,8465.1,70.1,400,2024-04-23 00:00:00
30/07/2024,EQ09,24.0,0.0,5129.0,79.7,260,2024-07-31 00:00:00
18/09/2024, EQ-08,24.0,0.0,8396.9,224.6,400,2024-09-16 00:00:00
24/04/2024,EQ04,24.0,0.0,9985.1,190.3,460,2024-04-25 00:00:00
12/12/2024,EQ10,24.0,,10077.1,215.9,500,2024-12-13 00:00:00
13/04/2024,eq-07,24.0,0.0,7784.2,155.1,350,2024-04-14 00:00:00
19/10/2024,eq-09,24.0,0.0,5893.7,120.5,260,2024-10-20 00:00:00
22/06/2024,EQ05,24.0,0.0,6719.2,190.7,300,2024-06-23 00:00:00
11/10/2024,EQ10,24.0,0.0,10986.7,141.7,500,2024-10-12 00:00:00
04/10/2024,EQ10,24.0,0.0,10994.8,294.2,500,2024-10-05 00:00:00
03/11/2024,eq-10,24.0,0.0,9903.2,200.4,500,2024-11-03 00:00:00
07/09/2024,EQ03,21.1,2.9,6923.4,123.0,380,2024-09-08 00:00:00
06/12/2024,EQ-02 ,24.0,0.0,10216.8,265.0,430,2024-12-07 00:00:00
05/12/2024,EQ-07,24.0,0.0,7384.7,150.4,350,2024-12-06 00:00:00
11/08/2024,EQ05,24.0,0.0,6701.2,189.1,300,2024-08-12 00:00:00
14/12/2024,eq-09,24.0,0.0,5351.8,57.7,260,2024-12-15 00:00:00
30/09/2024,EQ-01 ,24.0,0.0,11286.0,255.2,520,2024-10-01 00:00:00
02/09/2024,EQ-05 ,24.0,0.0,6344.5,147.1,300,2024-09-03 00:00:00
14/11/2024,EQ09,24.0,0.0,6105.8,134.2,260,2024-11-15 00:00:00
12/05/2024, EQ-10,24.0,0.0,10752.1,322.1,500,2024-05-13 00:00:00
19/08/2024,EQ03,24.0,0.0,8402.7,229.0,380,2024-08-20 00:00:00
29/12/2024,EQ-08,24.0,0.0,8049.8,210.3,400,2024-12-30 00:00:00
24/07/2024,eq-09,18.1,5.9,4229.5,122.4,260,2024-07-25 00:00:00
03/10/2024,EQ-10,24.0,0.0,10606.2,173.3,500,2024-10-04 00:00:00
12/07/2024,eq-03,24.0,0.0,6841.2,211.4,380,2024-07-11 00:00:00
20/09/2024,EQ-07 ,24.0,0.0,7831.6,82.1,350,2024-09-21 00:00:00
31/01/2024,eq-10,24.0,0.0,10809.9,121.0,500,2024-02-01 00:00:00
18/09/2024,EQ-09 ,24.0,0.0,5487.7,75.1,260,2024-09-19 00:00:00
20/12/2024, EQ-04,21.4,2.6,9370.7,277.5,460,2024-12-21 00:00:00
02/06/2024,EQ08,23.5,0.5,8868.5,243.1,400,2024-06-03 00:00:00
29/05/2024,EQ-01,22.6,1.4,10782.1,421.2,520,2024-05-30 00:00:00
10/05/2024,EQ-08 ,24.0,0.0,9026.5,219.9,400,2024-05-11 00:00:00
24/07/2024, EQ-08,24.0,0.0,8831.0,135.9,400,2024-07-25 00:00:00
20/10/2024,EQ05,23.3,0.7,6461.4,89.0,300,2024-10-21 00:00:00
06/08/2024,EQ-01 ,11.7,12.3,5512.5,116.0,520,2024-08-07 00:00:00
27/08/2024,EQ-01 ,24.0,0.0,11997.2,391.5,520,2024-08-28 00:00:00
03/02/2024, EQ-04,24.0,0.0,9219.4,119.9,460,2024-02-04 00:00:00
28/09/2024,eq-10,24.0,0.0,10694.1,143.6,500,2024-09-29 00:00:00
05/10/2024, EQ-08,20.7,3.3,7134.0,15.3,400,2024-10-06 00:00:00
13/02/2024,eq-07,24.0,0.0,7671.1,187.0,350,2024-02-14 00:00:00
04/07/2024,EQ-07,24.0,0.0,8078.0,329.1,350,2024-07-05 00:00:00
04/06/2024,EQ-04 ,21.2,2.8,8432.1,181.4,460,2024-06-05 00:00:00
17/11/2024,EQ03,24.0,0.0,8120.1,155.8,380,2024-11-18 00:00:00
23/03/2024, EQ-09,24.0,0.0,5407.4,158.3,260,2024-03-24 00:00:00
23/07/2024, EQ-05,24.0,0.0,7019.3,184.1,300,2024-07-24 00:00:00
04/09/2024,EQ09,24.0,0.0,5885.6,,260,2024-09-05 00:00:00
06/04/2024,eq-10,24.0,,9144.1,191.6,500,2024-04-04 00:00:00
16/09/2024,EQ-04 ,24.0,0.0,9848.1,165.2,460,2024-09-17 00:00:00
13/02/2024, EQ-03,24.0,0.0,8509.9,132.1,380,2024-02-14 00:00:00
09/03/2024,EQ-08,24.0,0.0,8215.8,134.4,400,2024-03-10 00:00:00
27/09/2024, EQ-08,22.6,1.4,7686.5,260.6,400,2024-09-28 00:00:00
09/12/2024,EQ-09,24.0,0.0,5671.5,138.5,260,2024-12-10 00:00:00
17/04/2024,EQ03,24.0,0.0,8447.4,191.2,380,2024-04-18 00:00:00
18/09/2024, EQ-02,24.0,0.0,8391.5,242.9,430,2024-09-19 00:00:00
19/11/2024,EQ-01 ,24.0,0.0,10129.0,211.5,520,2024-11-20 00:00:00
15/04/2024,EQ-10 ,24.0,0.0,10400.2,116.7,500,2024-04-16 00:00:00
04/02/2024,EQ-06 ,24.0,0.0,5545.5,104.9,300,2024-02-03 00:00:00
07/02/2024,eq-06,24.0,0.0,6873.2,176.1,300,2024-02-08 00:00:00
03/03/2024,EQ-04,23.4,0.6,8629.0,155.8,460,2024-03-04 00:00:00
21/09/2024,eq-08,24.0,0.0,8607.4,115.1,400,2024-09-22 00:00:00
10/12/2024, EQ-03,18.6,5.4,6679.8,100.4,380,2024-12-11 00:00:00
29/02/2024,EQ09,24.0,0.0,6177.6,132.6,260,2024-03-01 00:00:00
12/03/2024,EQ-02,24.0,0.0,9594.9,173.2,430,2024-03-13 00:00:00
29/04/2024,eq-01,24.0,0.0,11314.0,249.7,520,2024-04-30 00:00:00
10/01/2024, EQ-10,12.9,11.1,5554.3,66.0,500,2024-01-11 00:00:00
07/06/2024, EQ-09,24.0,0.0,5569.7,57.2,260,2024-06-08 00:00:00
18/01/2024,EQ10,4.0,20.0,1783.8,17.9,500,2024-01-19 00:00:00
16/12/2024,EQ-05,24.0,0.0,5953.6,198.1,300,2024-12-17 00:00:00
10/01/2024,EQ-06 ,24.0,0.0,6345.4,164.3,300,2024-01-11 00:00:00
21/10/2024,EQ-03,24.0,0.0,7125.6,109.8,380,2024-10-22 00:00:00
17/03/2024, EQ-01,24.0,0.0,11700.5,404.4,520,2024-03-18 00:00:00
17/06/2024,EQ-03,24.0,0.0,7711.9,179.1,380,2024-06-18 00:00:00
06/01/2024,EQ-02,21.5,2.5,7991.4,195.9,430,2024-01-07 00:00:00
16/04/2024,EQ-04,18.4,5.6,7528.2,167.0,460,2024-04-17 00:00:00
06/02/2024,eq-10,23.5,0.5,10685.6,245.8,500,2024-02-07 00:00:00
20/03/2024, EQ-08,24.0,0.0,7540.2,255.2,400,2024-03-18 00:00:00
28/07/2024,EQ-03,24.0,0.0,8651.7,203.1,380,2024-07-29 00:00:00
04/03/2024,EQ-08,4.0,20.0,1584.0,26.4,400,2024-03-05 00:00:00
01/11/2024,EQ-08 ,19.0,5.0,7179.4,193.8,400,2024-11-02 00:00:00
05/07/2024,eq-02,24.0,0.0,9963.7,306.1,430,2024-07-06 00:00:00
10/02/2024,EQ02,24.0,,9141.9,205.0,430,2024-02-11 00:00:00
14/10/2024,eq-06,24.0,0.0,6149.0,46.4,300,2024-10-15 00:00:00
29/05/2024,EQ-05 ,15.5,8.5,4065.2,92.0,300,2024-05-30 00:00:00
07/01/2024,EQ-09 ,24.0,,5445.2,113.6,260,2024-01-08 00:00:00
24/08/2024,eq-03,24.0,0.0,8723.9,145.1,380,2024-08-25 00:00:00
28/09/2024,EQ08,24.0,0.0,9336.3,244.3,400,2024-09-29 00:00:00
28/12/2024,EQ09,16.9,7.1,4029.4,71.8,260,2024-12-29 00:00:00
11/03/2024, EQ-10,24.0,0.0,10793.2,196.4,500,2024-03-12 00:00:00
02/06/2024,EQ-07 ,24.0,0.0,7449.7,232.1,350,2024-06-03 00:00:00
09/10/2024,EQ05,24.0,0.0,6581.6,0.0,300,2024-10-10 00:00:00
19/11/2024,EQ-02,24.0,0.0,8675.3,157.1,430,2024-11-20 00:00:00
25/10/2024,EQ-08,24.0,0.0,8375.8,211.5,400,2024-10-26 00:00:00
01/10/2024, EQ-05,19.5,4.5,5438.0,158.7,300,2024-10-02 00:00:00
24/08/2024,EQ-01 ,24.0,0.0,10359.6,79.3,520,2024-08-25 00:00:00
22/10/2024,EQ10,24.0,0.0,10522.7,207.3,500,2024-10-23 00:00:00
05/06/2024,EQ-06,18.3,5.7,5044.2,44.3,300,2024-06-06 00:00:00
02/06/2024,EQ-06,24.0,0.0,6620.3,128.2,300,2024-06-03 00:00:00
07/10/2024,EQ-08 ,24.0,0.0,8578.7,149.3,400,2024-10-08 00:00:00
13/05/2024,EQ02,24.0,0.0,8940.7,144.9,430,2024-05-14 00:00:00
31/03/2024,EQ-03 ,24.0,,7457.3,268.0,380,2024-04-01 00:00:00
03/03/2024, EQ-03,24.0,0.0,8494.4,153.8,380,2024-03-04 00:00:00
13/12/2024,EQ-09 ,24.0,0.0,4731.8,122.9,260,2024-12-14 00:00:00
15/09/2024,EQ-03,24.0,0.0,8833.1,169.3,380,2024-09-16 00:00:00
20/07/2024,eq-02,21.3,2.7,7682.4,125.3,430,2024-07-21 00:00:00
24/02/2024,EQ-09 ,24.0,0.0,5526.5,146.8,260,2024-02-25 00:00:00
27/08/2024,EQ-07 ,24.0,0.0,7686.0,147.6,350,2024-08-28 00:00:00
25/01/2024,EQ-02,16.7,7.3,6093.6,111.3,430,2024-01-26 00:00:00
12/01/2024,EQ-03,24.0,0.0,7969.3,137.3,380,2024-01-13 00:00:00
23/07/2024, EQ-07,24.0,0.0,7360.7,61.3,350,2024-07-24 00:00:00
29/04/2024,EQ-04 ,24.0,0.0,9976.8,244.1,460,2024-04-30 00:00:00
23/08/2024,EQ-01,24.0,0.0,11270.6,235.4,520,2024-08-24 00:00:00
19/06/2024,eq-10,24.0,0.0,11156.5,265.5,500,2024-06-20 00:00:00
24/04/2024,EQ-02 ,24.0,0.0,9495.7,157.3,430,2024-04-25 00:00:00
31/07/2024,EQ06,24.0,0.0,6296.4,109.9,300,2024-08-01 00:00:00
23/02/2024, EQ-08,18.1,5.9,6028.7,176.5,400,2024-02-24 00:00:00
01/08/2024,EQ05,24.0,0.0,6304.8,111.5,300,2024-08-02 00:00:00
25/05/2024,EQ10,24.0,0.0,10711.7,60.7,500,2024-05-26 00:00:00
25/11/2024, EQ-10,22.4,1.6,10562.1,,500,2024-11-26 00:00:00
06/11/2024,EQ09,24.0,0.0,6177.6,,260,2024-11-07 00:00:00
22/01/2024,eq-10,24.0,0.0,10268.1,203.0,500,2024-01-23 00:00:00
30/04/2024,eq-01,24.0,0.0,11006.3,137.3,520,2024-05-01 00:00:00
09/07/2024,EQ-10,11.6,12.4,5506.9,122.2,500,2024-07-10 00:00:00
24/05/2024,eq-09,23.4,0.6,5539.8,127.6,260,2024-05-25 00:00:00
23/06/2024,EQ-04 ,24.0,0.0,10503.7,179.3,460,2024-06-24 00:00:00
13/07/2024,EQ-03,16.9,7.1,5238.8,,380,2024-07-14 00:00:00
02/01/2024,EQ-08,24.0,0.0,8135.5,184.8,400,2024-01-03 00:00:00
10/05/2024,EQ-05 ,18.8,,5151.8,111.7,300,2024-05-11 00:00:00
11/08/2024,EQ-01 ,24.0,0.0,11358.5,181.7,520,2024-08-12 00:00:00
04/02/2024,EQ-03 ,24.0,0.0,8198.1,120.4,380,2024-02-05 00:00:00
04/09/2024,EQ02,24.0,0.0,9443.1,230.7,430,2024-09-05 00:00:00
25/11/2024,EQ-08 ,24.0,0.0,8152.6,126.2,400,2024-11-26 00:00:00
27/05/2024,EQ-04 ,24.0,0.0,10610.9,129.9,460,2024-05-28 00:00:00
17/03/2024,EQ05,24.0,0.0,6804.7,66.9,300,2024-03-18 00:00:00
22/02/2024,EQ-01 ,22.1,1.9,10444.3,118.3,520,2024-02-23 00:00:00
12/06/2024,EQ-02,24.0,0.0,9578.4,192.9,430,2024-06-13 00:00:00
03/12/2024, EQ-07,24.0,0.0,8008.8,131.6,350,2024-12-04 00:00:00
10/03/2024, EQ-06,24.0,0.0,6139.4,47.3,300,2024-03-11 00:00:00
05/11/2024,EQ-05,15.1,8.9,3989.7,108.6,300,2024-11-03 00:00:00
27/03/2024,eq-03,24.0,0.0,9028.8,0.0,380,2024-03-28 00:00:00
04/06/2024,EQ-01 ,24.0,,11093.8,,520,2024-06-05 00:00:00
27/03/2024, EQ-08,24.0,0.0,8151.8,229.8,400,2024-03-28 00:00:00
11/11/2024,EQ10,24.0,0.0,11388.5,348.2,500,2024-11-12 00:00:00
05/09/2024,EQ-01,24.0,0.0,11270.5,228.8,520,2024-09-06 00:00:00
30/01/2024,EQ-03,18.7,5.3,6465.4,118.8,380,2024-01-31 00:00:00
05/03/2024, EQ-06,24.0,0.0,6714.0,120.0,300,2024-03-06 00:00:00
18/07/2024,EQ-06,16.3,7.7,4278.4,96.1,300,2024-07-19 00:00:00
19/10/2024,EQ10,24.0,0.0,10948.9,120.3,500,2024-10-20 00:00:00
02/02/2024, EQ-04,18.2,5.8,7978.9,204.9,460,2024-02-03 00:00:00
25/06/2024,EQ-02 ,24.0,0.0,9124.8,135.0,430,2024-06-26 00:00:00
02/03/2024, EQ-03,16.9,7.1,4869.7,60.1,380,2024-03-03 00:00:00
18/09/2024, EQ-05,24.0,0.0,6226.3,25.4,300,2024-09-19 00:00:00
26/09/2024,EQ09,24.0,0.0,5225.9,95.7,260,2024-09-27 00:00:00
19/09/2024, EQ-02,24.0,0.0,9097.4,203.2,430,2024-09-20 00:00:00
03/01/2024,eq-07,24.0,0.0,7612.4,55.0,350,2024-01-04 00:00:00
14/04/2024, EQ-10,24.0,0.0,10777.5,327.3,500,2024-04-15 00:00:00
23/05/2024,eq-07,24.0,0.0,7803.5,206.8,350,2024-05-24 00:00:00
21/08/2024,EQ-07 ,24.0,0.0,6994.8,97.9,350,2024-08-22 00:00:00
09/10/2024,EQ10,24.0,0.0,10900.0,122.9,500,2024-10-10 00:00:00
21/06/2024,EQ08,22.0,2.0,7537.5,185.1,400,2024-06-22 00:00:00
26/09/2024, EQ-04,24.0,0.0,9729.8,205.6,460,2024-09-27 00:00:00
05/06/2024,eq-05,24.0,0.0,7128.0,152.4,300,2024-06-06 00:00:00
18/01/2024,EQ09,24.0,0.0,5491.0,38.8,260,2024-01-19 00:00:00
22/07/2024,EQ-10,24.0,0.0,10246.6,256.2,500,2024-07-23 00:00:00
06/12/2024,EQ-08 ,24.0,0.0,8715.6,125.7,400,2024-12-07 00:00:00
05/12/2024,EQ-03,24.0,0.0,8766.9,20.9,380,2024-12-06 00:00:00
07/07/2024, EQ-02,24.0,0.0,8774.7,102.2,430,2024-07-08 00:00:00
30/12/2024, EQ-05,24.0,0.0,6765.6,146.5,300,2024-12-31 00:00:00
04/04/2024,EQ03,24.0,0.0,7422.8,197.1,380,2024-04-05 00:00:00
02/06/2024,EQ-10,17.4,6.6,7173.8,315.9,500,2024-05-31 00:00:00
03/06/2024,eq-06,24.0,0.0,6681.7,157.8,300,2024-06-04 00:00:00
02/06/2024,EQ-10,17.4,6.6,8071.0,315.9,500,2024-06-03 00:00:00
08/01/2024,EQ06,24.0,0.0,6633.4,96.0,300,2024-01-09 00:00:00
12/01/2024,eq-09,24.0,0.0,5457.4,99.9,260,2024-01-13 00:00:00
18/06/2024,EQ02,24.0,0.0,8080.7,93.3,430,2024-06-19 00:00:00
05/03/2024,EQ-10 ,8.9,15.1,4007.2,44.6,500,2024-03-06 00:00:00
11/04/2024,EQ08,24.0,0.0,8450.3,189.2,400,2024-04-12 00:00:00
03/06/2024, EQ-01,23.2,0.8,10823.2,307.3,520,2024-06-04 00:00:00
03/11/2024,eq-09,24.0,0.0,5924.2,116.1,260,2024-11-04 00:00:00
09/08/2024,EQ-09,24.0,0.0,6177.6,200.0,260,2024-08-10 00:00:00
25/01/2024,EQ-09,24.0,0.0,5204.5,202.9,260,2024-01-26 00:00:00
