fecha,equipo_id,horas_operativas,horas_parada,toneladas_procesadas,toneladas_fuera_especificacion,capacidad_nominal_tmh,turno
2025-05-28,EQ-01,24.0,0.0,11530.0,303.4,520,
2025-04-11,EQ-02,22.2,1.8,8551.6,174.2,430,
2025-11-02,EQ-01,24.0,0.0,10810.0,293.9,520,
2025-01-20,EQ-03,24.0,0.0,7869.5,168.3,380,
2025-09-22,EQ-02,24.0,0.0,9139.7,279.7,430,
2025-05-25,EQ-08,19.3,4.7,6559.8,124.3,400,
2025-03-17,EQ-09,24.0,0.0,5789.1,112.4,260,
2025-03-19,EQ-07,15.4,8.6,5258.4,128.1,350,
2025-10-13,EQ-09,24.0,0.0,5330.7,136.0,260,
2025-04-30,EQ-07,24.0,0.0,7663.1,88.3,350,
2025-02-25,EQ-05,4.0,20.0,1046.1,8.5,300,
2025-09-24,EQ-05,4.0,20.0,1040.0,24.5,300,
2025-06-04,EQ-07,24.0,0.0,6852.9,135.1,350,
2025-02-07,EQ-01,24.0,0.0,10391.6,225.3,520,
2025-01-31,EQ-03,24.0,0.0,7577.5,189.2,380,
2025-07-04,EQ-04,24.0,0.0,10571.7,393.6,460,
2025-11-20,EQ-06,23.3,0.7,6309.7,105.9,300,
2025-09-08,EQ-08,24.0,0.0,8243.5,170.2,400,
2025-06-07,EQ-02,24.0,0.0,9127.0,236.0,430,
2025-09-13,EQ-09,21.2,2.8,5178.3,105.0,260,
2025-08-25,EQ-02,24.0,0.0,8349.5,66.7,430,
2025-01-07,EQ-09,24.0,0.0,5774.9,163.9,260,
2025-03-21,EQ-06,24.0,0.0,6205.6,143.4,300,
2025-03-25,EQ-10,24.0,0.0,10490.4,308.0,500,
2025-08-09,EQ-07,24.0,0.0,6511.9,129.6,350,
2025-02-18,EQ-08,21.2,2.8,7904.8,39.1,400,
2025-09-18,EQ-04,7.3,16.7,2875.5,55.9,460,
2025-09-28,EQ-04,24.0,0.0,9943.0,250.4,460,
2025-12-28,EQ-02,24.0,0.0,9940.6,83.7,430,
2025-11-06,EQ-04,24.0,0.0,9814.2,238.8,460,
2025-04-25,EQ-08,24.0,0.0,8962.8,216.9,400,
2025-03-30,EQ-03,24.0,0.0,8810.2,236.8,380,
2025-04-05,EQ-09,24.0,0.0,5541.0,36.0,260,
2025-01-05,EQ-08,24.0,0.0,7518.2,59.3,400,
2025-10-27,EQ-08,24.0,0.0,9055.8,341.9,400,
2025-06-23,EQ-04,6.49,0.0,2885.5,51.9,460,1.0
2025-08-18,EQ-01,24.0,0.0,11411.0,53.5,520,
2025-02-25,EQ-04,24.0,0.0,8540.6,63.7,460,
2025-06-28,EQ-02,22.2,1.8,8120.8,115.5,430,
2025-09-04,EQ-07,23.2,0.8,7670.4,104.5,350,
2025-06-07,EQ-04,14.76,0.0,5297.6,162.7,460,3.0
2025-04-04,EQ-06,3.86,0.0,1096.5,29.7,300,1.0
2025-05-30,EQ-06,5.2,0.91,1540.5,57.7,300,3.0
2025-02-09,EQ-06,24.0,0.0,6562.2,146.7,300,
2025-07-05,EQ-10,24.0,0.0,10781.6,153.8,500,
2025-12-20,EQ-03,24.0,0.0,7788.4,141.2,380,
2025-11-09,EQ-01,21.6,2.4,8695.8,25.9,520,
2025-06-16,EQ-02,24.0,0.0,9813.7,122.6,430,
2025-05-03,EQ-09,9.6,14.4,2188.6,10.2,260,
2025-01-29,EQ-07,24.0,0.0,7761.4,166.9,350,
2025-08-04,EQ-04,9.3,14.7,4235.2,140.5,460,
2025-07-07,EQ-03,21.5,2.5,6575.7,27.0,380,
2025-01-11,EQ-08,24.0,0.0,8835.6,157.0,400,
2025-06-01,EQ-06,4.91,0.0,1157.1,22.3,300,3.0
2025-04-09,EQ-07,24.0,0.0,7703.1,141.2,350,
2025-02-28,EQ-01,24.0,0.0,9960.5,201.8,520,
2025-09-23,EQ-08,24.0,0.0,8954.2,145.5,400,
2025-05-10,EQ-02,24.0,0.0,8800.4,122.1,430,
2025-02-09,EQ-05,24.0,0.0,6597.5,74.8,300,
2025-01-29,EQ-10,22.3,1.7,11038.5,184.1,500,
2025-12-17,EQ-08,20.5,3.5,7580.2,209.5,400,
2025-06-20,EQ-10,22.6,1.4,9207.0,145.4,500,
2025-12-12,EQ-04,24.0,0.0,10929.6,159.1,460,
2025-06-23,EQ-04,9.82,0.0,4079.9,55.3,460,3.0
2025-12-16,EQ-09,24.0,0.0,5656.6,92.0,260,
2025-12-26,EQ-04,24.0,0.0,9755.3,122.5,460,
2025-11-30,EQ-01,24.0,0.0,11913.1,284.7,520,
2025-08-11,EQ-04,24.0,0.0,9630.0,156.6,460,
2025-04-21,EQ-07,19.2,4.8,6381.5,44.0,350,
2025-09-25,EQ-06,24.0,0.0,6624.0,156.6,300,
2025-01-10,EQ-03,24.0,0.0,8380.0,199.2,380,
2025-03-11,EQ-05,24.0,0.0,7128.0,149.8,300,
2025-10-20,EQ-10,24.0,0.0,11197.5,190.4,500,
2025-03-24,EQ-01,24.0,0.0,10762.7,137.0,520,
2025-02-16,EQ-06,24.0,0.0,6209.4,170.7,300,
2025-01-15,EQ-10,15.2,8.8,6930.3,187.5,500,
2025-05-05,EQ-09,24.0,0.0,6090.6,96.7,260,
2025-12-29,EQ-09,24.0,0.0,4977.1,103.4,260,
2025-10-01,EQ-04,24.0,0.0,9719.9,295.2,460,
2025-04-25,EQ-06,0.94,0.0,165.6,46.4,300,1.0
2025-05-11,EQ-04,17.17,0.0,7057.2,139.1,460,1.0
2025-01-31,EQ-09,17.1,6.9,3993.6,60.2,260,
2025-11-19,EQ-04,16.9,7.1,7463.9,231.7,460,
2025-05-30,EQ-06,8.26,2.57,2301.2,18.9,300,1.0
2025-12-27,EQ-03,24.0,0.0,8197.4,132.0,380,
2025-03-30,EQ-01,24.0,0.0,11084.8,194.5,520,
2025-03-26,EQ-09,22.5,1.5,5415.6,135.1,260,
2025-08-12,EQ-10,24.0,0.0,11808.0,131.8,500,
2025-07-25,EQ-03,24.0,0.0,7832.3,161.6,380,
2025-06-20,EQ-04,9.53,0.0,4433.0,26.8,460,2.0
2025-12-19,EQ-07,24.0,0.0,7734.8,196.1,350,
2025-04-09,EQ-02,24.0,0.0,9037.9,258.8,430,
2025-10-17,EQ-09,16.3,7.7,3546.1,71.3,260,
2025-11-23,EQ-01,24.0,0.0,11693.5,454.6,520,
2025-07-23,EQ-10,24.0,0.0,10330.0,364.2,500,
2025-10-31,EQ-03,24.0,0.0,8240.7,123.4,380,
2025-03-06,EQ-06,24.0,0.0,6507.9,189.8,300,
2025-12-08,EQ-09,23.1,0.9,5209.9,168.7,260,
2025-12-13,EQ-04,24.0,0.0,9544.3,174.1,460,
2025-04-06,EQ-06,6.38,0.0,1937.9,38.0,300,3.0
2025-07-01,EQ-02,24.0,0.0,9376.3,219.5,430,
2025-12-28,EQ-05,24.0,0.0,6867.8,194.7,300,
2025-08-05,EQ-07,24.0,0.0,7343.6,197.0,350,
2025-02-18,EQ-03,24.0,0.0,8957.7,177.6,380,
2025-08-08,EQ-09,24.0,0.0,5807.8,117.7,260,
2025-02-18,EQ-06,24.0,0.0,6055.3,117.0,300,
2025-11-17,EQ-02,15.2,8.8,6355.5,212.3,430,
2025-02-01,EQ-04,24.0,0.0,9699.1,115.6,460,
2025-06-30,EQ-10,17.5,6.5,7665.9,212.6,500,
2025-04-26,EQ-06,0.89,0.14,116.1,69.9,300,2.0
2025-12-25,EQ-08,12.4,11.6,4590.3,86.3,400,
2025-06-24,EQ-03,24.0,0.0,8463.8,196.7,380,
2025-03-11,EQ-08,24.0,0.0,8404.9,243.8,400,
2025-04-03,EQ-01,23.2,0.8,10802.4,170.2,520,
2025-06-13,EQ-04,2.49,0.0,1268.8,11.3,460,3.0
2025-05-30,EQ-03,24.0,0.0,8071.9,217.8,380,
2025-06-29,EQ-05,24.0,0.0,6521.5,121.9,300,
2025-05-06,EQ-08,24.0,0.0,8506.2,182.4,400,
2025-04-10,EQ-01,24.0,0.0,10943.4,306.1,520,
2025-11-19,EQ-01,24.0,0.0,12247.5,239.2,520,
2025-10-02,EQ-10,24.0,0.0,11410.9,307.5,500,
2025-07-28,EQ-01,24.0,0.0,11366.9,300.5,520,
2025-10-06,EQ-04,24.0,0.0,10021.6,231.4,460,
2025-11-05,EQ-04,16.7,7.3,6969.9,235.0,460,
2025-03-31,EQ-06,24.0,0.0,6561.8,82.0,300,
2025-09-08,EQ-06,11.1,12.9,3180.0,76.2,300,
2025-06-12,EQ-06,0.72,0.0,79.2,61.0,300,2.0
2025-08-27,EQ-07,22.2,1.8,6957.7,102.4,350,
2025-10-22,EQ-06,23.0,1.0,6586.3,194.0,300,
2025-12-21,EQ-03,24.0,0.0,7653.9,103.0,380,
2025-08-02,EQ-10,24.0,0.0,11236.3,305.5,500,
2025-11-06,EQ-07,24.0,0.0,7740.3,168.8,350,
2025-06-27,EQ-10,24.0,0.0,11637.0,321.2,500,
2025-05-15,EQ-10,24.0,0.0,9982.9,113.7,500,
2025-05-18,EQ-01,24.0,0.0,10724.4,168.2,520,
2025-07-23,EQ-03,24.0,0.0,8768.1,217.4,380,
2025-10-21,EQ-05,24.0,0.0,6437.9,163.0,300,
2025-01-09,EQ-04,24.0,0.0,10524.9,239.6,460,
2025-11-22,EQ-06,23.3,0.7,5889.8,46.2,300,
2025-05-13,EQ-09,24.0,0.0,5090.9,128.5,260,
2025-12-29,EQ-01,24.0,0.0,10747.5,444.7,520,
2025-02-15,EQ-01,24.0,0.0,11207.2,,520,
2025-04-15,EQ-04,1.43,0.0,383.1,226.8,460,3.0
2025-05-23,EQ-10,15.2,8.8,7524.0,175.2,500,
2025-05-02,EQ-04,8.32,0.0,3189.6,0.1,460,2.0
2025-06-26,EQ-04,10.27,0.0,4238.1,43.6,460,3.0
2025-04-19,EQ-08,24.0,0.0,8018.0,0.2,400,
2025-08-02,EQ-02,24.0,0.0,8506.3,112.6,430,
2025-09-02,EQ-08,11.5,12.5,3889.5,102.3,400,
2025-09-17,EQ-03,24.0,0.0,8301.1,212.5,380,
2025-07-22,EQ-10,24.0,0.0,11384.3,169.5,500,
2025-04-29,EQ-04,8.41,0.0,3529.5,112.3,460,1.0
2025-05-04,EQ-10,24.0,0.0,11115.1,154.4,500,
2025-01-16,EQ-04,24.0,0.0,9462.6,137.7,460,
2025-12-29,EQ-08,24.0,0.0,9064.3,227.5,400,
2025-10-26,EQ-04,4.0,20.0,1551.8,38.9,460,
2025-10-09,EQ-08,24.0,0.0,8563.5,92.4,400,
2025-03-31,EQ-09,24.0,0.0,5789.7,169.3,260,
2025-11-18,EQ-09,18.5,5.5,4085.7,77.4,260,
2025-08-04,EQ-08,23.3,0.7,7937.1,191.0,400,
2025-05-19,EQ-01,24.0,0.0,11288.7,280.4,520,
2025-03-08,EQ-10,24.0,0.0,10930.6,217.7,500,
2025-05-27,EQ-10,24.0,0.0,9599.4,187.0,500,
2025-08-09,EQ-04,24.0,0.0,9244.7,150.5,460,
2025-11-04,EQ-06,23.5,0.5,6252.6,215.4,300,
2025-02-12,EQ-06,21.8,2.2,5764.3,166.5,300,
2025-07-16,EQ-03,19.8,4.2,6586.0,184.9,380,
2025-08-29,EQ-05,4.0,20.0,1049.7,15.2,300,
2025-10-09,EQ-05,24.0,0.0,6578.3,166.5,300,
2025-01-21,EQ-07,24.0,0.0,7582.8,196.3,350,
2025-04-22,EQ-05,24.0,0.0,5986.9,44.4,300,
2025-07-07,EQ-06,24.0,0.0,5904.3,124.8,300,
2025-12-27,EQ-02,24.0,0.0,10216.8,60.3,430,
2025-04-23,EQ-07,21.4,2.6,7415.1,119.9,350,
2025-10-19,EQ-08,24.0,0.0,7933.4,176.8,400,
2025-08-05,EQ-03,24.0,0.0,8509.6,187.3,380,
2025-08-12,EQ-09,24.0,0.0,5751.9,117.7,260,
2025-04-07,EQ-03,24.0,0.0,8127.3,114.7,380,
2025-06-23,EQ-05,24.0,0.0,6281.1,18.6,300,
2025-09-17,EQ-09,24.0,0.0,5312.4,127.4,260,
2025-01-27,EQ-05,4.0,20.0,1094.9,26.1,300,
2025-04-08,EQ-02,24.0,0.0,9529.9,176.7,430,
2025-01-18,EQ-03,24.0,0.0,8477.3,212.2,380,
2025-12-31,EQ-05,24.0,0.0,6840.1,,300,
2025-09-13,EQ-07,24.0,0.0,7824.7,229.4,350,
2025-03-15,EQ-05,22.5,1.5,6400.6,179.8,300,
2025-08-03,EQ-09,24.0,0.0,5438.8,74.8,260,
2025-08-15,EQ-08,18.1,5.9,6428.7,200.2,400,
2025-04-29,EQ-03,24.0,0.0,8255.8,195.0,380,
2025-06-17,EQ-04,6.63,0.0,2492.3,32.6,460,3.0
2025-06-05,EQ-04,7.91,0.0,3404.1,173.0,460,1.0
2025-06-19,EQ-09,24.0,0.0,6154.4,73.0,260,
2025-04-18,EQ-01,18.9,5.1,8829.3,214.1,520,
2025-09-13,EQ-08,24.0,0.0,8449.8,142.5,400,
2025-12-08,EQ-02,24.0,0.0,9139.1,182.2,430,
2025-10-25,EQ-03,24.0,0.0,8254.2,171.9,380,
2025-10-04,EQ-03,24.0,0.0,8663.7,34.9,380,
2025-02-22,EQ-07,24.0,0.0,6892.4,172.3,350,
2025-01-07,EQ-01,16.1,7.9,8067.6,196.0,520,
2025-03-05,EQ-02,24.0,0.0,9577.8,277.9,430,
2025-07-25,EQ-02,24.0,0.0,10036.6,262.6,430,
2025-03-12,EQ-07,24.0,0.0,7170.9,193.5,350,
2025-02-07,EQ-06,24.0,0.0,6242.0,218.3,300,
2025-11-01,EQ-08,24.0,0.0,8244.2,121.0,400,
2025-10-23,EQ-02,24.0,0.0,8554.4,158.2,430,
2025-05-07,EQ-01,24.0,0.0,11004.6,231.3,520,
2025-04-25,EQ-05,21.5,2.5,5663.1,143.4,300,
2025-02-05,EQ-06,24.0,0.0,6702.1,223.1,300,
2025-02-06,EQ-03,22.9,1.1,7095.9,79.6,380,
2025-06-06,EQ-06,20.05,0.0,5156.6,25.7,300,3.0
2025-06-28,EQ-04,2.69,0.0,1262.8,152.4,460,1.0
2025-01-15,EQ-08,18.4,5.6,6393.5,176.4,400,
2025-10-24,EQ-06,24.0,0.0,6202.5,143.2,300,
2025-12-23,EQ-05,22.8,1.2,6446.4,106.1,300,
2025-03-18,EQ-02,15.3,8.7,5221.4,161.8,430,
2025-12-24,EQ-01,24.0,0.0,10903.5,119.9,520,
2025-02-15,EQ-05,24.0,0.0,6603.5,86.6,300,
2025-07-29,EQ-07,24.0,0.0,8033.9,147.1,350,
2025-04-15,EQ-05,24.0,0.0,5989.2,114.7,300,
2025-08-13,EQ-02,24.0,0.0,9628.0,362.1,430,
2025-05-31,EQ-07,24.0,0.0,6537.5,88.1,350,
2025-11-02,EQ-07,24.0,0.0,7554.8,201.0,350,
2025-03-23,EQ-02,16.0,8.0,6175.2,218.0,430,
2025-07-06,EQ-06,24.0,0.0,6196.3,89.9,300,
2025-11-09,EQ-05,24.0,0.0,6354.6,123.4,300,
2025-12-15,EQ-02,21.6,2.4,8827.0,136.2,430,
2025-04-15,EQ-06,0.08,0.07,45.1,66.1,300,3.0
2025-05-09,EQ-09,24.0,0.0,6031.5,129.8,260,
2025-10-23,EQ-06,12.3,11.7,3245.2,48.1,300,
2025-01-03,EQ-07,24.0,0.0,7263.8,192.6,350,
2025-11-24,EQ-05,24.0,0.0,5903.7,158.6,300,
2025-02-06,EQ-10,23.5,0.5,10828.0,27.5,500,
2025-09-06,EQ-09,24.0,0.0,6177.6,152.5,260,
2025-02-01,EQ-08,24.0,0.0,8897.7,227.4,400,
2025-04-09,EQ-06,3.04,5.06,790.0,1.6,300,1.0
2025-08-17,EQ-05,24.0,0.0,6340.2,97.9,300,
2025-09-11,EQ-03,24.0,0.0,8368.0,199.9,380,
2025-03-20,EQ-10,24.0,0.0,10717.4,200.0,500,
2025-08-12,EQ-04,24.0,0.0,10703.6,147.3,460,
2025-03-13,EQ-06,24.0,0.0,6763.2,79.8,300,
2025-05-22,EQ-09,24.0,0.0,5346.1,97.8,260,
2025-12-21,EQ-02,24.0,0.0,10216.8,255.2,430,
2025-11-18,EQ-03,24.0,0.0,7944.9,121.4,380,
2025-04-07,EQ-06,6.18,0.0,1722.1,39.2,300,3.0
2025-04-16,EQ-04,7.23,0.0,3127.6,76.6,460,3.0
2025-07-05,EQ-07,23.4,0.6,6906.1,82.2,350,
2025-06-13,EQ-04,11.42,0.0,4647.5,,460,2.0
2025-07-04,EQ-01,24.0,0.0,11221.5,388.0,520,
2025-10-26,EQ-07,17.6,6.4,5895.8,100.5,350,
2025-12-14,EQ-09,24.0,0.0,5961.2,148.8,260,
2025-12-19,EQ-08,24.0,0.0,9323.0,160.1,400,
2025-03-18,EQ-10,24.0,0.0,10247.4,208.9,500,
2025-12-21,EQ-05,24.0,0.0,6290.6,146.2,300,
2025-01-07,EQ-03,24.0,0.0,8464.4,235.0,380,
2025-09-13,EQ-06,15.3,8.7,4021.5,120.5,300,
2025-10-25,EQ-06,21.5,2.5,5324.8,18.9,300,
2025-09-12,EQ-10,23.5,0.5,10299.1,114.3,500,
2025-07-06,EQ-02,24.0,0.0,9726.0,182.0,430,
2025-07-01,EQ-07,24.0,0.0,7566.8,192.9,350,
2025-02-06,EQ-02,24.0,0.0,8531.6,126.7,430,
2025-12-24,EQ-02,24.0,0.0,9006.0,287.2,430,
2025-01-21,EQ-04,24.0,0.0,10173.0,341.5,460,
2025-05-08,EQ-04,4.99,0.0,1868.3,115.0,460,1.0
2025-04-20,EQ-10,24.0,0.0,10815.7,,500,
2025-11-10,EQ-04,24.0,0.0,10188.6,290.0,460,
2025-06-16,EQ-10,24.0,0.0,10065.4,200.1,500,
2025-06-19,EQ-04,17.47,0.0,6398.8,5.6,460,1.0
2025-10-14,EQ-02,24.0,0.0,9253.3,326.3,430,
2025-06-10,EQ-04,8.19,0.0,3402.8,79.9,460,1.0
2025-07-30,EQ-06,24.0,0.0,6750.7,12.2,300,
2025-06-23,EQ-10,24.0,0.0,10958.3,172.5,500,
2025-06-09,EQ-06,3.71,0.09,1084.5,26.3,300,2.0
2025-04-28,EQ-08,24.0,0.0,8943.2,260.4,400,
2025-08-29,EQ-03,24.0,0.0,8850.1,203.0,380,
2025-04-25,EQ-06,4.97,0.0,1536.9,43.4,300,3.0
2025-12-30,EQ-01,24.0,0.0,10322.8,148.8,520,
2025-11-16,EQ-08,24.0,0.0,8478.1,255.3,400,
2025-06-06,EQ-04,17.52,0.0,7189.8,22.5,460,2.0
2025-07-10,EQ-03,24.0,0.0,8346.6,224.1,380,
2025-09-24,EQ-04,24.0,0.0,9573.9,252.0,460,
2025-07-12,EQ-10,24.0,0.0,10350.8,219.9,500,
2025-08-22,EQ-04,24.0,0.0,9695.7,210.1,460,
2025-01-10,EQ-02,24.0,0.0,9735.1,214.2,430,
2025-09-29,EQ-02,24.0,0.0,9522.5,194.4,430,
2025-02-10,EQ-04,24.0,0.0,9721.4,284.0,460,
2025-04-08,EQ-04,8.75,0.07,3565.1,86.7,460,3.0
2025-09-29,EQ-03,23.3,0.7,8084.5,74.4,380,
2025-10-01,EQ-02,24.0,0.0,9164.3,187.1,430,
2025-01-19,EQ-09,24.0,0.0,5993.3,132.1,260,
2025-12-25,EQ-03,24.0,0.0,8132.8,173.9,380,
2025-10-07,EQ-02,24.0,0.0,9682.3,212.7,430,
2025-03-30,EQ-05,24.0,0.0,5954.7,81.6,300,
2025-12-06,EQ-07,24.0,0.0,7285.4,111.7,350,
2025-10-29,EQ-01,24.0,0.0,11231.3,23.8,520,
2025-05-12,EQ-06,0.8,0.0,240.9,10.4,300,3.0
2025-07-24,EQ-03,24.0,0.0,8529.5,17.5,380,
2025-02-24,EQ-02,5.5,18.5,2292.3,52.3,430,
2025-09-07,EQ-09,24.0,0.0,5484.8,40.8,260,
2025-05-02,EQ-06,1.12,0.0,181.4,157.9,300,3.0
2025-06-03,EQ-02,24.0,0.0,8807.8,157.3,430,
2025-08-28,EQ-02,21.6,2.4,9195.1,225.6,430,
2025-08-12,EQ-02,24.0,0.0,9106.5,162.5,430,
2025-06-15,EQ-04,6.77,0.33,2417.6,74.5,460,1.0
2025-11-21,EQ-03,24.0,0.0,8416.8,117.2,380,
2025-04-30,EQ-06,3.77,0.0,771.1,15.8,300,1.0
2025-12-12,EQ-01,24.0,0.0,11816.9,162.2,520,
2025-04-21,EQ-04,5.82,1.14,2548.4,12.7,460,3.0
2025-09-23,EQ-06,24.0,0.0,6102.9,153.1,300,
2025-08-08,EQ-07,24.0,0.0,7827.3,150.2,350,
2025-09-27,EQ-07,24.0,0.0,6833.4,133.0,350,
2025-10-28,EQ-10,24.0,0.0,10333.4,261.9,500,
2025-12-06,EQ-10,24.0,0.0,11048.3,264.1,500,
2025-01-04,EQ-02,24.0,0.0,9261.8,158.8,430,
2025-10-08,EQ-06,24.0,0.0,6476.7,290.6,300,
2025-06-17,EQ-04,2.04,0.0,868.2,93.5,460,1.0
2025-08-03,EQ-02,24.0,0.0,9310.8,215.5,430,
2025-04-29,EQ-06,17.22,0.74,4754.8,3.1,300,1.0
2025-12-26,EQ-07,24.0,0.0,7386.9,200.1,350,
2025-11-25,EQ-06,8.9,15.1,2338.2,30.5,300,
2025-06-21,EQ-07,24.0,0.0,7131.5,203.0,350,
2025-05-13,EQ-03,24.0,0.0,8037.5,149.2,380,
2025-02-17,EQ-09,22.7,1.3,5290.9,68.7,260,
2025-12-23,EQ-06,24.0,0.0,6510.0,97.9,300,
2025-05-16,EQ-06,1.19,0.0,235.0,12.6,300,1.0
2025-09-10,EQ-05,17.9,6.1,4389.5,72.9,300,
2025-05-06,EQ-01,24.0,0.0,10798.8,134.5,520,
2025-07-08,EQ-04,18.0,6.0,7312.4,41.2,460,
2025-06-07,EQ-06,4.36,0.0,1079.0,25.2,300,2.0
2025-03-29,EQ-10,21.8,2.2,9898.2,204.5,500,
2025-01-23,EQ-02,24.0,0.0,9498.9,231.2,430,
2025-09-19,EQ-09,24.0,0.0,5345.2,,260,
2025-04-05,EQ-02,24.0,0.0,8804.7,176.9,430,
2025-08-01,EQ-03,24.0,0.0,8557.9,132.0,380,
2025-10-31,EQ-04,22.7,1.3,8770.2,159.7,460,
2025-02-22,EQ-03,20.4,3.6,6873.1,173.7,380,
2025-06-23,EQ-01,24.0,0.0,11658.8,175.9,520,
2025-05-28,EQ-03,22.8,1.2,7124.6,228.2,380,
2025-06-18,EQ-08,24.0,0.0,9191.7,228.5,400,
2025-01-22,EQ-03,24.0,0.0,7733.2,91.3,380,
2025-04-27,EQ-09,24.0,0.0,5601.8,105.0,260,
2025-12-10,EQ-01,24.0,0.0,10507.1,134.0,520,
2025-06-21,EQ-04,8.73,0.0,3987.3,42.7,460,3.0
2025-01-15,EQ-02,24.0,0.0,9477.9,114.6,430,
2025-10-09,EQ-10,24.0,0.0,10305.5,85.3,500,
2025-06-06,EQ-02,24.0,0.0,9894.7,58.3,430,
2025-05-18,EQ-05,24.0,0.0,6297.8,98.9,300,
2025-11-29,EQ-02,15.7,8.3,5420.6,91.9,430,
2025-11-29,EQ-07,18.9,5.1,5828.0,88.0,350,
2025-11-03,EQ-04,24.0,0.0,9967.7,286.3,460,
2025-05-03,EQ-03,19.2,4.8,6151.7,187.5,380,
2025-06-17,EQ-09,24.0,0.0,5225.1,118.2,260,
2025-08-30,EQ-07,16.0,8.0,4996.2,142.5,350,
2025-05-14,EQ-06,2.45,1.35,514.7,7.2,300,1.0
2025-10-31,EQ-10,24.0,0.0,11880.0,280.4,500,
2025-08-12,EQ-07,24.0,0.0,7390.9,234.6,350,
2025-07-22,EQ-05,24.0,0.0,6757.3,125.7,300,
2025-04-18,EQ-09,24.0,0.0,6177.6,245.7,260,
2025-05-27,EQ-03,24.0,0.0,8952.5,270.4,380,
2025-04-06,EQ-01,24.0,0.0,10820.0,266.8,520,
2025-08-30,EQ-02,16.4,7.6,6771.3,167.1,430,
2025-06-14,EQ-08,24.0,0.0,8760.4,96.0,400,
2025-08-01,EQ-08,24.0,0.0,8641.6,243.3,400,
2025-04-19,EQ-07,24.0,0.0,6697.9,165.6,350,
2025-03-28,EQ-10,24.0,0.0,11336.1,261.1,500,
2025-09-21,EQ-03,24.0,0.0,7521.9,182.1,380,
2025-05-25,EQ-02,24.0,0.0,8289.0,162.0,430,
2025-11-09,EQ-07,24.0,0.0,8010.5,122.1,350,
2025-11-26,EQ-08,19.8,4.2,6811.2,169.9,400,
2025-10-17,EQ-02,24.0,0.0,9181.4,235.4,430,
2025-10-21,EQ-01,24.0,0.0,11789.7,306.8,520,
2025-02-10,EQ-02,24.0,0.0,8750.8,143.9,430,
2025-10-08,EQ-02,24.0,0.0,8338.7,67.8,430,
2025-11-18,EQ-02,24.0,0.0,9022.5,131.5,430,
2025-05-14,EQ-07,24.0,0.0,7263.0,182.7,350,
2025-11-22,EQ-09,24.0,0.0,5903.8,58.1,260,
2025-10-26,EQ-01,24.0,0.0,11281.1,147.8,520,
2025-08-31,EQ-03,20.4,3.6,7447.6,128.3,380,
2025-09-06,EQ-01,23.3,0.7,11651.3,212.4,520,
2025-12-29,EQ-05,9.6,14.4,2432.0,97.2,300,
2025-10-30,EQ-01,24.0,0.0,12355.2,402.9,520,
2025-05-04,EQ-08,24.0,0.0,8211.9,153.2,400,
2025-08-27,EQ-02,24.0,0.0,9411.1,124.4,430,
2025-07-03,EQ-08,24.0,0.0,8441.0,233.0,400,
2025-04-21,EQ-06,16.28,0.0,4224.5,46.8,300,3.0
2025-10-10,EQ-01,24.0,0.0,12355.2,437.3,520,
2025-06-28,EQ-08,21.8,2.2,7398.3,178.0,400,
2025-02-02,EQ-09,24.0,0.0,5514.6,25.7,260,
2025-11-17,EQ-04,6.5,17.5,2650.5,58.1,460,
2025-05-18,EQ-06,5.79,0.0,1539.1,12.9,300,1.0
2025-04-16,EQ-04,6.59,0.0,2651.9,72.3,460,2.0
2025-12-20,EQ-01,24.0,0.0,11661.1,284.2,520,
2025-01-30,EQ-04,15.5,8.5,6570.9,0.0,460,
2025-06-04,EQ-02,24.0,0.0,8553.9,60.3,430,
2025-05-26,EQ-06,14.13,0.0,3955.3,29.4,300,1.0
2025-07-10,EQ-09,24.0,0.0,5388.4,124.7,260,
2025-05-17,EQ-06,4.0,0.0,1084.2,23.5,300,1.0
2025-01-12,EQ-02,24.0,0.0,9374.8,251.6,430,
2025-03-29,EQ-08,1.2,22.8,429.0,8.7,400,
2025-12-18,EQ-01,24.0,0.0,10815.9,203.1,520,
2025-01-01,EQ-06,24.0,0.0,6884.7,139.2,300,
2025-04-24,EQ-06,12.84,0.0,3209.4,27.8,300,3.0
2025-05-14,EQ-05,24.0,0.0,6466.1,123.9,300,
2025-04-15,EQ-02,24.0,0.0,8794.4,320.8,430,
2025-11-06,EQ-01,24.0,0.0,10129.4,317.8,520,
2025-10-18,EQ-02,24.0,0.0,9581.2,179.3,430,
2025-03-20,EQ-02,23.0,1.0,8892.2,158.4,430,
2025-06-20,EQ-03,24.0,0.0,7949.7,88.0,380,
2025-07-12,EQ-01,24.0,0.0,10715.6,179.1,520,
2025-01-09,EQ-07,23.5,0.5,7887.5,293.2,350,
2025-02-11,EQ-04,24.0,0.0,10559.8,239.1,460,
2025-03-24,EQ-02,24.0,0.0,9725.5,141.2,430,
2025-11-14,EQ-10,24.0,0.0,11880.0,179.6,500,
2025-07-27,EQ-05,24.0,0.0,6386.0,110.8,300,
2025-06-15,EQ-06,14.19,0.0,4209.2,150.1,300,3.0
2025-01-24,EQ-07,24.0,0.0,7845.5,243.3,350,
2025-12-28,EQ-08,24.0,0.0,8312.4,225.5,400,
2025-08-04,EQ-07,24.0,0.0,7317.7,,350,
2025-04-13,EQ-06,17.16,0.0,4584.9,42.4,300,3.0
